"","trt","treatment","rep","start_day","time","event"
"2611","15h-14","15h","14",42530,36,0
"2612","15h-14","15h","14",42530,36,0
"2613","15h-14","15h","14",42530,36,0
"2614","15h-14","15h","14",42530,36,0
"2615","15h-14","15h","14",42530,36,0
"2616","15h-14","15h","14",42530,36,0
"2617","15h-14","15h","14",42530,36,0
"2618","15h-14","15h","14",42530,36,0
"2619","15h-14","15h","14",42530,36,0
"2620","15h-15","15h","15",42530,36,0
"2621","15h-15","15h","15",42530,36,0
"2622","15h-15","15h","15",42530,36,0
"2623","15h-15","15h","15",42530,36,0
"2624","15h-15","15h","15",42530,36,0
"2625","15h-15","15h","15",42530,36,0
"2626","15h-15","15h","15",42530,36,0
"2627","15h-15","15h","15",42530,36,0
"2628","15h-15","15h","15",42530,36,0
"2629","15h-15","15h","15",42530,36,0
"2630","15h-15","15h","15",42530,36,0
"2631","15h-15","15h","15",42530,36,0
"2632","15h-15","15h","15",42530,36,0
"2633","15h-15","15h","15",42530,36,0
"2634","15h-15","15h","15",42530,36,0
"2635","15h-15","15h","15",42530,36,0
"2636","15h-15","15h","15",42530,36,0
"2637","15h-16","15h","16",42530,36,0
"2638","15h-16","15h","16",42530,36,0
"2639","15h-16","15h","16",42530,36,0
"2640","15h-16","15h","16",42530,36,0
"2641","15h-16","15h","16",42530,36,0
"2642","15h-16","15h","16",42530,36,0
"2643","15h-16","15h","16",42530,36,0
"2644","15h-16","15h","16",42530,36,0
"2645","15h-16","15h","16",42530,36,0
"2646","15h-16","15h","16",42530,36,0
"2647","15h-16","15h","16",42530,36,0
"2648","15h-16","15h","16",42530,36,0
"2649","15h-16","15h","16",42530,36,0
"2650","15h-16","15h","16",42530,36,0
"2651","15h-16","15h","16",42530,36,0
"2652","15h-16","15h","16",42530,36,0
"2653","15h-16","15h","16",42530,36,0
"2654","15h-16","15h","16",42530,36,0
"2655","15h-16","15h","16",42530,36,0
"2656","15h-16","15h","16",42530,36,0
"2657","15h-16","15h","16",42530,36,0
"2658","15h-17","15h","17",42531,35,0
"2659","15h-17","15h","17",42531,35,0
"2660","15h-17","15h","17",42531,35,0
"2661","15h-17","15h","17",42531,35,0
"2662","15h-17","15h","17",42531,35,0
"2663","15h-17","15h","17",42531,35,0
"2664","15h-17","15h","17",42531,35,0
"2665","15h-17","15h","17",42531,35,0
"2666","15h-17","15h","17",42531,35,0
"2667","15h-17","15h","17",42531,35,0
"2668","15h-17","15h","17",42531,35,0
"2669","15h-17","15h","17",42531,35,0
"2670","15h-17","15h","17",42531,35,0
"2671","15h-17","15h","17",42531,35,0
"2672","15h-17","15h","17",42531,35,0
"2673","15h-17","15h","17",42531,35,0
"2674","15h-17","15h","17",42531,35,0
"2675","15h-17","15h","17",42531,35,0
"2676","15h-17","15h","17",42531,35,0
"2677","15h-17","15h","17",42531,35,0
"2678","15h-17","15h","17",42531,35,0
"2679","15h-17","15h","17",42531,35,0
"2680","15h-17","15h","17",42531,35,0
"2681","15h-17","15h","17",42531,35,0
"2682","15h-17","15h","17",42531,35,0
"2683","15h-17","15h","17",42531,35,0
"2684","15h-17","15h","17",42531,35,0
"2685","15h-17","15h","17",42531,35,0
"2686","15h-18","15h","18",42531,35,0
"2687","15h-18","15h","18",42531,35,0
"2688","15h-18","15h","18",42531,35,0
"2689","15h-18","15h","18",42531,35,0
"2690","15h-18","15h","18",42531,35,0
"2691","15h-18","15h","18",42531,35,0
"2692","15h-18","15h","18",42531,35,0
"2693","15h-18","15h","18",42531,35,0
"2694","15h-18","15h","18",42531,35,0
"2695","15h-18","15h","18",42531,35,0
"2696","15h-18","15h","18",42531,35,0
"2697","15h-18","15h","18",42531,35,0
"2698","15h-18","15h","18",42531,35,0
"2699","15h-18","15h","18",42531,35,0
"2700","15h-18","15h","18",42531,35,0
"2701","15h-18","15h","18",42531,35,0
"2702","15h-18","15h","18",42531,35,0
"2703","15h-18","15h","18",42531,35,0
"2704","15h-18","15h","18",42531,35,0
"2705","15h-18","15h","18",42531,35,0
"2706","15h-19","15h","19",42531,35,0
"2707","15h-19","15h","19",42531,35,0
"2708","15h-19","15h","19",42531,35,0
"2709","15h-19","15h","19",42531,35,0
"2710","15h-19","15h","19",42531,35,0
"2711","15h-19","15h","19",42531,35,0
"2712","15h-19","15h","19",42531,35,0
"2713","16i-11","16i","11",42529,37,0
"2714","16i-15","16i","15",42530,36,0
"2715","16i-15","16i","15",42530,36,0
"2716","16i-17","16i","17",42531,35,0
"2717","16i-17","16i","17",42531,35,0
"2718","16i-17","16i","17",42531,35,0
"2719","28n-11","28n","11",42529,37,0
"2720","28n-11","28n","11",42529,37,0
"2721","28n-11","28n","11",42529,37,0
"2722","28n-11","28n","11",42529,37,0
"2723","28n-11","28n","11",42529,37,0
"2724","28n-11","28n","11",42529,37,0
"2725","28n-11","28n","11",42529,37,0
"2726","28n-11","28n","11",42529,37,0
"2727","28n-11","28n","11",42529,37,0
"2728","28n-11","28n","11",42529,37,0
"2729","28n-11","28n","11",42529,37,0
"2730","28n-12","28n","12",42529,37,0
"2731","28n-12","28n","12",42529,37,0
"2732","28n-12","28n","12",42529,37,0
"2733","28n-12","28n","12",42529,37,0
"2734","28n-12","28n","12",42529,37,0
"2735","28n-12","28n","12",42529,37,0
"2736","28n-12","28n","12",42529,37,0
"2737","28n-12","28n","12",42529,37,0
"2738","28n-12","28n","12",42529,37,0
"2739","28n-12","28n","12",42529,37,0
"2740","28n-13","28n","13",42529,37,0
"2741","28n-13","28n","13",42529,37,0
"2742","28n-13","28n","13",42529,37,0
"2743","28n-13","28n","13",42529,37,0
"2744","28n-13","28n","13",42529,37,0
"2745","28n-13","28n","13",42529,37,0
"2746","28n-13","28n","13",42529,37,0
"2747","28n-13","28n","13",42529,37,0
"2748","28n-13","28n","13",42529,37,0
"2749","28n-13","28n","13",42529,37,0
"2750","28n-13","28n","13",42529,37,0
"2751","28n-14","28n","14",42530,36,0
"2752","28n-14","28n","14",42530,36,0
"2753","28n-14","28n","14",42530,36,0
"2754","28n-14","28n","14",42530,36,0
"2755","28n-15","28n","15",42530,36,0
"2756","28n-15","28n","15",42530,36,0
"2757","28n-15","28n","15",42530,36,0
"2758","28n-15","28n","15",42530,36,0
"2759","28n-15","28n","15",42530,36,0
"2760","28n-15","28n","15",42530,36,0
"2761","28n-15","28n","15",42530,36,0
"2762","28n-15","28n","15",42530,36,0
"2763","28n-15","28n","15",42530,36,0
"2764","28n-15","28n","15",42530,36,0
"2765","28n-15","28n","15",42530,36,0
"2766","28n-15","28n","15",42530,36,0
"2767","28n-16","28n","16",42530,36,0
"2768","28n-16","28n","16",42530,36,0
"2769","28n-16","28n","16",42530,36,0
"2770","28n-16","28n","16",42530,36,0
"2771","28n-16","28n","16",42530,36,0
"2772","28n-16","28n","16",42530,36,0
"2773","28n-16","28n","16",42530,36,0
"2774","28n-16","28n","16",42530,36,0
"2775","28n-16","28n","16",42530,36,0
"2776","28n-17","28n","17",42531,35,0
"2777","28n-17","28n","17",42531,35,0
"2778","28n-17","28n","17",42531,35,0
"2779","28n-17","28n","17",42531,35,0
"2780","28n-17","28n","17",42531,35,0
"2781","28n-17","28n","17",42531,35,0
"2782","28n-17","28n","17",42531,35,0
"2783","28n-17","28n","17",42531,35,0
"2784","28n-17","28n","17",42531,35,0
"2785","28n-17","28n","17",42531,35,0
"2786","28n-17","28n","17",42531,35,0
"2787","28n-17","28n","17",42531,35,0
"2788","28n-17","28n","17",42531,35,0
"2789","28n-17","28n","17",42531,35,0
"2790","28n-17","28n","17",42531,35,0
"2791","28n-17","28n","17",42531,35,0
"2792","28n-17","28n","17",42531,35,0
"2793","28n-18","28n","18",42531,35,0
"2794","28n-18","28n","18",42531,35,0
"2795","28n-18","28n","18",42531,35,0
"2796","28n-18","28n","18",42531,35,0
"2797","28n-18","28n","18",42531,35,0
"2798","28n-18","28n","18",42531,35,0
"2799","28n-19","28n","19",42531,35,0
"2800","28n-19","28n","19",42531,35,0
"2801","28n-19","28n","19",42531,35,0
"2802","28n-19","28n","19",42531,35,0
"2803","28n-19","28n","19",42531,35,0
"2804","28n-19","28n","19",42531,35,0
"2805","28n-19","28n","19",42531,35,0
"2806","28n-19","28n","19",42531,35,0
"2807","28n-19","28n","19",42531,35,0
"2808","28n-19","28n","19",42531,35,0
"2809","28n-19","28n","19",42531,35,0
"2810","28n-19","28n","19",42531,35,0
"2811","28n-19","28n","19",42531,35,0
"2812","28n-19","28n","19",42531,35,0
"2813","28n-19","28n","19",42531,35,0
"2814","28n-19","28n","19",42531,35,0
"2815","28n-19","28n","19",42531,35,0
"2816","28n-19","28n","19",42531,35,0
"2817","28n-19","28n","19",42531,35,0
"2818","28n-19","28n","19",42531,35,0
"2819","28n-19","28n","19",42531,35,0
"2820","28n-19","28n","19",42531,35,0
"2821","30p-11","30p","11",42529,37,0
"2822","30p-11","30p","11",42529,37,0
"2823","30p-11","30p","11",42529,37,0
"2824","30p-11","30p","11",42529,37,0
"2825","30p-11","30p","11",42529,37,0
"2826","30p-11","30p","11",42529,37,0
"2827","30p-11","30p","11",42529,37,0
"2828","30p-11","30p","11",42529,37,0
"2829","30p-12","30p","12",42529,37,0
"2830","30p-12","30p","12",42529,37,0
"2831","30p-12","30p","12",42529,37,0
"2832","30p-12","30p","12",42529,37,0
"2833","30p-13","30p","13",42529,37,0
"2834","30p-13","30p","13",42529,37,0
"2835","30p-13","30p","13",42529,37,0
"2836","30p-13","30p","13",42529,37,0
"2837","30p-13","30p","13",42529,37,0
"2838","30p-13","30p","13",42529,37,0
"2839","30p-13","30p","13",42529,37,0
"2840","30p-13","30p","13",42529,37,0
"2841","30p-13","30p","13",42529,37,0
"2842","30p-13","30p","13",42529,37,0
"2843","30p-14","30p","14",42530,36,0
"2844","30p-14","30p","14",42530,36,0
"2845","30p-14","30p","14",42530,36,0
"2846","30p-14","30p","14",42530,36,0
"2847","30p-14","30p","14",42530,36,0
"2848","30p-14","30p","14",42530,36,0
"2849","30p-14","30p","14",42530,36,0
"2850","30p-14","30p","14",42530,36,0
"2851","30p-14","30p","14",42530,36,0
"2852","30p-14","30p","14",42530,36,0
"2853","30p-14","30p","14",42530,36,0
"2854","30p-14","30p","14",42530,36,0
"2855","30p-14","30p","14",42530,36,0
"2856","30p-14","30p","14",42530,36,0
"2857","30p-14","30p","14",42530,36,0
"2858","30p-14","30p","14",42530,36,0
"2859","30p-14","30p","14",42530,36,0
"2860","30p-14","30p","14",42530,36,0
"2861","30p-14","30p","14",42530,36,0
"2862","30p-14","30p","14",42530,36,0
"2863","30p-14","30p","14",42530,36,0
"2864","30p-14","30p","14",42530,36,0
"2865","30p-14","30p","14",42530,36,0
"2866","30p-14","30p","14",42530,36,0
"2867","30p-15","30p","15",42530,36,0
"2868","30p-16","30p","16",42530,36,0
"2869","30p-16","30p","16",42530,36,0
"2870","30p-16","30p","16",42530,36,0
"2871","30p-16","30p","16",42530,36,0
"2872","30p-16","30p","16",42530,36,0
"2873","30p-16","30p","16",42530,36,0
"2874","30p-16","30p","16",42530,36,0
"2875","30p-17","30p","17",42531,35,0
"2876","30p-17","30p","17",42531,35,0
"2877","30p-17","30p","17",42531,35,0
"2878","30p-17","30p","17",42531,35,0
"2879","30p-17","30p","17",42531,35,0
"2880","30p-18","30p","18",42531,35,0
"2881","30p-18","30p","18",42531,35,0
"2882","30p-18","30p","18",42531,35,0
"2883","30p-18","30p","18",42531,35,0
"2884","30p-18","30p","18",42531,35,0
"2885","30p-18","30p","18",42531,35,0
"2886","30p-18","30p","18",42531,35,0
"2887","30p-18","30p","18",42531,35,0
"2888","30p-19","30p","19",42531,35,0
"2889","30p-19","30p","19",42531,35,0
"2890","30p-19","30p","19",42531,35,0
"2891","35u-11","35u","11",42529,37,0
"2892","35u-11","35u","11",42529,37,0
"2893","35u-11","35u","11",42529,37,0
"2894","35u-11","35u","11",42529,37,0
"2895","35u-11","35u","11",42529,37,0
"2896","35u-11","35u","11",42529,37,0
"2897","35u-11","35u","11",42529,37,0
"2898","35u-11","35u","11",42529,37,0
"2899","35u-11","35u","11",42529,37,0
"2900","35u-11","35u","11",42529,37,0
"2901","35u-11","35u","11",42529,37,0
"2902","35u-11","35u","11",42529,37,0
"2903","35u-11","35u","11",42529,37,0
"2904","35u-11","35u","11",42529,37,0
"2905","35u-11","35u","11",42529,37,0
"2906","35u-11","35u","11",42529,37,0
"2907","35u-11","35u","11",42529,37,0
"2908","35u-11","35u","11",42529,37,0
"2909","35u-11","35u","11",42529,37,0
"2910","35u-11","35u","11",42529,37,0
"2911","35u-12","35u","12",42529,37,0
"2912","35u-12","35u","12",42529,37,0
"2913","35u-12","35u","12",42529,37,0
"2914","35u-12","35u","12",42529,37,0
"2915","35u-12","35u","12",42529,37,0
"2916","35u-12","35u","12",42529,37,0
"2917","35u-12","35u","12",42529,37,0
"2918","35u-12","35u","12",42529,37,0
"2919","35u-12","35u","12",42529,37,0
"2920","35u-12","35u","12",42529,37,0
"2921","35u-12","35u","12",42529,37,0
"2922","35u-12","35u","12",42529,37,0
"2923","35u-12","35u","12",42529,37,0
"2924","35u-13","35u","13",42529,37,0
"2925","35u-13","35u","13",42529,37,0
"2926","35u-13","35u","13",42529,37,0
"2927","35u-13","35u","13",42529,37,0
"2928","35u-13","35u","13",42529,37,0
"2929","35u-13","35u","13",42529,37,0
"2930","35u-13","35u","13",42529,37,0
"2931","35u-13","35u","13",42529,37,0
"2932","35u-15","35u","15",42530,36,0
"2933","35u-15","35u","15",42530,36,0
"2934","35u-15","35u","15",42530,36,0
"2935","35u-15","35u","15",42530,36,0
"2936","35u-15","35u","15",42530,36,0
"2937","35u-15","35u","15",42530,36,0
"2938","35u-15","35u","15",42530,36,0
"2939","35u-15","35u","15",42530,36,0
"2940","35u-15","35u","15",42530,36,0
"2941","35u-15","35u","15",42530,36,0
"2942","35u-15","35u","15",42530,36,0
"2943","35u-15","35u","15",42530,36,0
"2944","35u-16","35u","16",42530,36,0
"2945","35u-16","35u","16",42530,36,0
"2946","35u-16","35u","16",42530,36,0
"2947","35u-16","35u","16",42530,36,0
"2948","35u-16","35u","16",42530,36,0
"2949","35u-16","35u","16",42530,36,0
"2950","35u-16","35u","16",42530,36,0
"2951","35u-16","35u","16",42530,36,0
"2952","35u-16","35u","16",42530,36,0
"2953","35u-16","35u","16",42530,36,0
"2954","35u-16","35u","16",42530,36,0
"2955","35u-16","35u","16",42530,36,0
"2956","35u-16","35u","16",42530,36,0
"2957","35u-17","35u","17",42531,35,0
"2958","35u-17","35u","17",42531,35,0
"2959","35u-17","35u","17",42531,35,0
"2960","35u-17","35u","17",42531,35,0
"2961","35u-17","35u","17",42531,35,0
"2962","35u-17","35u","17",42531,35,0
"2963","35u-17","35u","17",42531,35,0
"2964","35u-17","35u","17",42531,35,0
"2965","35u-17","35u","17",42531,35,0
"2966","35u-17","35u","17",42531,35,0
"2967","35u-17","35u","17",42531,35,0
"2968","35u-19","35u","19",42531,35,0
"2969","35u-19","35u","19",42531,35,0
"2970","35u-19","35u","19",42531,35,0
"2971","35u-19","35u","19",42531,35,0
"2972","35u-19","35u","19",42531,35,0
"2973","70j-11","70j","11",42529,37,0
"2974","70j-11","70j","11",42529,37,0
"2975","70j-11","70j","11",42529,37,0
"2976","70j-11","70j","11",42529,37,0
"2977","70j-11","70j","11",42529,37,0
"2978","70j-11","70j","11",42529,37,0
"2979","70j-11","70j","11",42529,37,0
"2980","70j-11","70j","11",42529,37,0
"2981","70j-11","70j","11",42529,37,0
"2982","70j-11","70j","11",42529,37,0
"2983","70j-11","70j","11",42529,37,0
"2984","70j-11","70j","11",42529,37,0
"2985","70j-11","70j","11",42529,37,0
"2986","70j-11","70j","11",42529,37,0
"2987","70j-11","70j","11",42529,37,0
"2988","70j-12","70j","12",42529,37,0
"2989","70j-12","70j","12",42529,37,0
"2990","70j-12","70j","12",42529,37,0
"2991","70j-12","70j","12",42529,37,0
"2992","70j-12","70j","12",42529,37,0
"2993","70j-13","70j","13",42529,37,0
"2994","70j-13","70j","13",42529,37,0
"2995","70j-13","70j","13",42529,37,0
"2996","70j-13","70j","13",42529,37,0
"2997","70j-13","70j","13",42529,37,0
"2998","70j-13","70j","13",42529,37,0
"2999","70j-13","70j","13",42529,37,0
"3000","70j-13","70j","13",42529,37,0
"3001","70j-13","70j","13",42529,37,0
"3002","70j-13","70j","13",42529,37,0
"3003","70j-13","70j","13",42529,37,0
"3004","70j-13","70j","13",42529,37,0
"3005","70j-13","70j","13",42529,37,0
"3006","70j-13","70j","13",42529,37,0
"3007","70j-13","70j","13",42529,37,0
"3008","70j-13","70j","13",42529,37,0
"3009","70j-13","70j","13",42529,37,0
"3010","70j-13","70j","13",42529,37,0
"3011","70j-13","70j","13",42529,37,0
"3012","70j-13","70j","13",42529,37,0
"3013","70j-13","70j","13",42529,37,0
"3014","70j-13","70j","13",42529,37,0
"3015","70j-13","70j","13",42529,37,0
"3016","70j-13","70j","13",42529,37,0
"3017","70j-13","70j","13",42529,37,0
"3018","70j-13","70j","13",42529,37,0
"3019","70j-14","70j","14",42530,36,0
"3020","70j-14","70j","14",42530,36,0
"3021","70j-14","70j","14",42530,36,0
"3022","70j-14","70j","14",42530,36,0
"3023","70j-14","70j","14",42530,36,0
"3024","70j-14","70j","14",42530,36,0
"3025","70j-14","70j","14",42530,36,0
"3026","70j-14","70j","14",42530,36,0
"3027","70j-14","70j","14",42530,36,0
"3028","70j-14","70j","14",42530,36,0
"3029","70j-14","70j","14",42530,36,0
"3030","70j-14","70j","14",42530,36,0
"3031","70j-14","70j","14",42530,36,0
"3032","70j-14","70j","14",42530,36,0
"3033","70j-14","70j","14",42530,36,0
"3034","70j-14","70j","14",42530,36,0
"3035","70j-14","70j","14",42530,36,0
"3036","70j-14","70j","14",42530,36,0
"3037","70j-15","70j","15",42530,36,0
"3038","70j-15","70j","15",42530,36,0
"3039","70j-15","70j","15",42530,36,0
"3040","70j-15","70j","15",42530,36,0
"3041","70j-15","70j","15",42530,36,0
"3042","70j-15","70j","15",42530,36,0
"3043","70j-15","70j","15",42530,36,0
"3044","70j-15","70j","15",42530,36,0
"3045","70j-15","70j","15",42530,36,0
"3046","70j-16","70j","16",42530,36,0
"3047","70j-16","70j","16",42530,36,0
"3048","70j-16","70j","16",42530,36,0
"3049","70j-16","70j","16",42530,36,0
"3050","70j-16","70j","16",42530,36,0
"3051","70j-16","70j","16",42530,36,0
"3052","70j-16","70j","16",42530,36,0
"3053","70j-16","70j","16",42530,36,0
"3054","70j-16","70j","16",42530,36,0
"3055","70j-16","70j","16",42530,36,0
"3056","70j-16","70j","16",42530,36,0
"3057","70j-16","70j","16",42530,36,0
"3058","70j-16","70j","16",42530,36,0
"3059","70j-16","70j","16",42530,36,0
"3060","70j-16","70j","16",42530,36,0
"3061","70j-16","70j","16",42530,36,0
"3062","70j-17","70j","17",42531,35,0
"3063","70j-17","70j","17",42531,35,0
"3064","70j-17","70j","17",42531,35,0
"3065","70j-17","70j","17",42531,35,0
"3066","70j-17","70j","17",42531,35,0
"3067","70j-17","70j","17",42531,35,0
"3068","70j-17","70j","17",42531,35,0
"3069","70j-17","70j","17",42531,35,0
"3070","70j-17","70j","17",42531,35,0
"3071","70j-19","70j","19",42531,35,0
"3072","70j-19","70j","19",42531,35,0
"3073","70j-19","70j","19",42531,35,0
"3074","70j-19","70j","19",42531,35,0
"3075","70j-19","70j","19",42531,35,0
"3076","70j-19","70j","19",42531,35,0
"3077","70j-19","70j","19",42531,35,0
"3078","70j-19","70j","19",42531,35,0
"3079","70j-19","70j","19",42531,35,0
"3080","70j-19","70j","19",42531,35,0
"3081","71k-11","71k","11",42529,37,0
"3082","71k-11","71k","11",42529,37,0
"3083","71k-11","71k","11",42529,37,0
"3084","71k-11","71k","11",42529,37,0
"3085","71k-11","71k","11",42529,37,0
"3086","71k-11","71k","11",42529,37,0
"3087","71k-11","71k","11",42529,37,0
"3088","71k-11","71k","11",42529,37,0
"3089","71k-11","71k","11",42529,37,0
"3090","71k-11","71k","11",42529,37,0
"3091","71k-12","71k","12",42529,37,0
"3092","71k-12","71k","12",42529,37,0
"3093","71k-12","71k","12",42529,37,0
"3094","71k-13","71k","13",42529,37,0
"3095","71k-13","71k","13",42529,37,0
"3096","71k-13","71k","13",42529,37,0
"3097","71k-13","71k","13",42529,37,0
"3098","71k-13","71k","13",42529,37,0
"3099","71k-13","71k","13",42529,37,0
"3100","71k-13","71k","13",42529,37,0
"3101","71k-13","71k","13",42529,37,0
"3102","71k-13","71k","13",42529,37,0
"3103","71k-13","71k","13",42529,37,0
"3104","71k-13","71k","13",42529,37,0
"3105","71k-13","71k","13",42529,37,0
"3106","71k-13","71k","13",42529,37,0
"3107","71k-14","71k","14",42530,36,0
"3108","71k-14","71k","14",42530,36,0
"3109","71k-14","71k","14",42530,36,0
"3110","71k-14","71k","14",42530,36,0
"3111","71k-14","71k","14",42530,36,0
"3112","71k-14","71k","14",42530,36,0
"3113","71k-14","71k","14",42530,36,0
"3114","71k-14","71k","14",42530,36,0
"3115","71k-14","71k","14",42530,36,0
"3116","71k-14","71k","14",42530,36,0
"3117","71k-14","71k","14",42530,36,0
"3118","71k-14","71k","14",42530,36,0
"3119","71k-14","71k","14",42530,36,0
"3120","71k-15","71k","15",42530,36,0
"3121","71k-15","71k","15",42530,36,0
"3122","71k-15","71k","15",42530,36,0
"3123","71k-15","71k","15",42530,36,0
"3124","71k-15","71k","15",42530,36,0
"3125","71k-15","71k","15",42530,36,0
"3126","71k-15","71k","15",42530,36,0
"3127","71k-15","71k","15",42530,36,0
"3128","71k-15","71k","15",42530,36,0
"3129","71k-15","71k","15",42530,36,0
"3130","71k-15","71k","15",42530,36,0
"3131","71k-15","71k","15",42530,36,0
"3132","71k-15","71k","15",42530,36,0
"3133","71k-16","71k","16",42530,36,0
"3134","71k-16","71k","16",42530,36,0
"3135","71k-16","71k","16",42530,36,0
"3136","71k-16","71k","16",42530,36,0
"3137","71k-16","71k","16",42530,36,0
"3138","71k-16","71k","16",42530,36,0
"3139","71k-16","71k","16",42530,36,0
"3140","71k-16","71k","16",42530,36,0
"3141","71k-17","71k","17",42531,35,0
"3142","71k-18","71k","18",42531,35,0
"3143","71k-18","71k","18",42531,35,0
"3144","71k-18","71k","18",42531,35,0
"3145","71k-19","71k","19",42531,35,0
"3146","71k-19","71k","19",42531,35,0
"3147","71k-19","71k","19",42531,35,0
"3148","71k-19","71k","19",42531,35,0
"3149","71k-19","71k","19",42531,35,0
"3150","71k-19","71k","19",42531,35,0
"3151","71k-19","71k","19",42531,35,0
"3152","71k-19","71k","19",42531,35,0
"3153","71k-19","71k","19",42531,35,0
"3154","71k-19","71k","19",42531,35,0
"3155","71k-19","71k","19",42531,35,0
"3156","71k-19","71k","19",42531,35,0
"3157","75o-12","75o","12",42529,37,0
"3158","75o-12","75o","12",42529,37,0
"3159","75o-12","75o","12",42529,37,0
"3160","75o-12","75o","12",42529,37,0
"3161","75o-12","75o","12",42529,37,0
"3162","75o-12","75o","12",42529,37,0
"3163","75o-12","75o","12",42529,37,0
"3164","75o-12","75o","12",42529,37,0
"3165","75o-12","75o","12",42529,37,0
"3166","75o-12","75o","12",42529,37,0
"3167","75o-12","75o","12",42529,37,0
"3168","75o-13","75o","13",42529,37,0
"3169","75o-13","75o","13",42529,37,0
"3170","75o-13","75o","13",42529,37,0
"3171","75o-13","75o","13",42529,37,0
"3172","75o-13","75o","13",42529,37,0
"3173","75o-13","75o","13",42529,37,0
"3174","75o-13","75o","13",42529,37,0
"3175","75o-13","75o","13",42529,37,0
"3176","75o-13","75o","13",42529,37,0
"3177","75o-13","75o","13",42529,37,0
"3178","75o-13","75o","13",42529,37,0
"3179","75o-13","75o","13",42529,37,0
"3180","75o-13","75o","13",42529,37,0
"3181","75o-13","75o","13",42529,37,0
"3182","75o-13","75o","13",42529,37,0
"3183","75o-13","75o","13",42529,37,0
"3184","75o-14","75o","14",42530,36,0
"3185","75o-14","75o","14",42530,36,0
"3186","75o-14","75o","14",42530,36,0
"3187","75o-14","75o","14",42530,36,0
"3188","75o-14","75o","14",42530,36,0
"3189","75o-14","75o","14",42530,36,0
"3190","75o-14","75o","14",42530,36,0
"3191","75o-14","75o","14",42530,36,0
"3192","75o-14","75o","14",42530,36,0
"3193","75o-14","75o","14",42530,36,0
"3194","75o-14","75o","14",42530,36,0
"3195","75o-14","75o","14",42530,36,0
"3196","75o-14","75o","14",42530,36,0
"3197","75o-14","75o","14",42530,36,0
"3198","75o-14","75o","14",42530,36,0
"3199","75o-14","75o","14",42530,36,0
"3200","75o-14","75o","14",42530,36,0
"3201","75o-14","75o","14",42530,36,0
"3202","75o-14","75o","14",42530,36,0
"3203","75o-14","75o","14",42530,36,0
"3204","75o-14","75o","14",42530,36,0
"3205","75o-14","75o","14",42530,36,0
"3206","75o-14","75o","14",42530,36,0
"3207","75o-14","75o","14",42530,36,0
"3208","75o-14","75o","14",42530,36,0
"3209","75o-15","75o","15",42530,36,0
"3210","75o-15","75o","15",42530,36,0
"3211","75o-15","75o","15",42530,36,0
"3212","75o-15","75o","15",42530,36,0
"3213","75o-15","75o","15",42530,36,0
"3214","75o-15","75o","15",42530,36,0
"3215","75o-15","75o","15",42530,36,0
"3216","75o-16","75o","16",42530,36,0
"3217","75o-16","75o","16",42530,36,0
"3218","75o-16","75o","16",42530,36,0
"3219","75o-16","75o","16",42530,36,0
"3220","75o-16","75o","16",42530,36,0
"3221","75o-16","75o","16",42530,36,0
"3222","75o-16","75o","16",42530,36,0
"3223","75o-17","75o","17",42531,35,0
"3224","75o-17","75o","17",42531,35,0
"3225","75o-17","75o","17",42531,35,0
"3226","75o-17","75o","17",42531,35,0
"3227","75o-17","75o","17",42531,35,0
"3228","75o-17","75o","17",42531,35,0
"3229","75o-17","75o","17",42531,35,0
"3230","75o-17","75o","17",42531,35,0
"3231","75o-17","75o","17",42531,35,0
"3232","75o-17","75o","17",42531,35,0
"3233","75o-17","75o","17",42531,35,0
"3234","75o-17","75o","17",42531,35,0
"3235","75o-17","75o","17",42531,35,0
"3236","75o-17","75o","17",42531,35,0
"3237","75o-17","75o","17",42531,35,0
"3238","75o-17","75o","17",42531,35,0
"3239","75o-17","75o","17",42531,35,0
"3240","75o-17","75o","17",42531,35,0
"3241","75o-17","75o","17",42531,35,0
"3242","75o-17","75o","17",42531,35,0
"3243","75o-17","75o","17",42531,35,0
"3244","75o-17","75o","17",42531,35,0
"3245","75o-18","75o","18",42531,35,0
"3246","75o-18","75o","18",42531,35,0
"3247","75o-18","75o","18",42531,35,0
"3248","75o-18","75o","18",42531,35,0
"3249","75o-18","75o","18",42531,35,0
"3250","75o-18","75o","18",42531,35,0
"3251","75o-18","75o","18",42531,35,0
"3252","75o-18","75o","18",42531,35,0
"3253","75o-18","75o","18",42531,35,0
"3254","75o-18","75o","18",42531,35,0
"3255","75o-18","75o","18",42531,35,0
"3256","75o-18","75o","18",42531,35,0
"3257","75o-18","75o","18",42531,35,0
"3258","75o-18","75o","18",42531,35,0
"3259","75o-18","75o","18",42531,35,0
"3260","75o-18","75o","18",42531,35,0
"3261","75o-18","75o","18",42531,35,0
"3262","75o-18","75o","18",42531,35,0
"3263","75o-18","75o","18",42531,35,0
"3264","75o-18","75o","18",42531,35,0
"3265","75o-18","75o","18",42531,35,0
"3266","75o-19","75o","19",42531,35,0
"3267","75o-19","75o","19",42531,35,0
"3268","75o-19","75o","19",42531,35,0
"3269","75o-19","75o","19",42531,35,0
"3270","75o-19","75o","19",42531,35,0
"3271","75o-19","75o","19",42531,35,0
"3272","75o-19","75o","19",42531,35,0
"3273","75o-19","75o","19",42531,35,0
"3274","75o-19","75o","19",42531,35,0
"3275","75o-19","75o","19",42531,35,0
